Name,Price,Image,Lab,Active,URL,Pharmacy
OTRIVINA 1% ADULTO GOTAS 10 ML,"₡3,771.96",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/7/871-0182427_01_2.png,GLAXO SMITHKLINE,XILOMETAZOLINA,https://sucreenlinea.com/0182427-otrivina-1-10-ml-adto-gts.html,sucre
BENICAR AMLO 40MG/5MG TABLETAS VIA ORAL,"₡ 18.614,77 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/2bcb6cb06552014_BenicarAmlo_40_5_650x450.jpg,,AMLODIPINO BESILATO + OLMESARTAN,https://www.farmacialabomba.com/detalle-producto/BENICAR-AMLO-40MG-5MG-TABLETAS-VIA-ORAL-6552014,labomba
CHAPSTICK NEUTRO BLISTER LABIAL SABOR CEREZA,"₡ 2.153,00 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6273733.jpg,,"Petrolato, Propionato de araquidilo, Copernicia cerífera cera (carnauba), Alcohol cetílico, Lanolato de isopropilo, Miristato de isopropilo, Lanolina, Aceite mineral, Octildodecanol, Fenil Trimetricona, Sacarina, Parafina, Cera de abejas, Mentol, Alcanfor, Fragancia 500516 AH, Mezcla de color Chapstick n.°3R (Lanolina, Laca roja 6 Cl 15850).",https://www.fischelenlinea.com/detalle-producto/CHAPSTICK-NEUTRO-BLISTER-LABIAL-SABOR-CEREZA-6273733,fishel
OTRIVINA 1% ADULTO SPRAY DOSIFICADO 10 ML,"₡3,563.88",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/7/872-0182428_01_2.png,GLAXO SMITHKLINE,XILOMETAZOLINA,https://sucreenlinea.com/0182428-otrivina-1-adto-spray-dosif.html,sucre
ACI TIP TAB TABLETAS VIA ORAL,"₡ 430,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/fd8088618340200-20-comprimidos-ACI-TIP-3.jpg,,MAGALDRATO + SIMETICONA,https://www.farmacialabomba.com/detalle-producto/ACI-TIP-TAB-TABLETAS-VIA-ORAL-8340200,labomba
CHAPSTICK NEUTRO BLISTER LABIAL SABOR FRESA,"₡ 2.226,10 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6274013.jpg,,"Petrolato, Propionato de Araquidilo, Copernicia cerífera cera (carnaúba), Alcohol cetílico, Lanolato de isopropilo, Miristato de isopropilo, Lanolina, Maltol, Aceite mineral, Octildodecanol, Fenil Trimetricona, Sacarina, Parafina, Cera de abejas, Fragancia, Alcanfor, Aceite de Limón, Mezcla de color Chapstick n.°3R (Lanolina, Laca Roja 6 Cl 15850).",https://www.fischelenlinea.com/detalle-producto/CHAPSTICK-NEUTRO-BLISTER-LABIAL-SABOR-FRESA-6274013,fishel
,,,,,https://sucreenlinea.com/0182630-panadol-500-mg-e-f-x-16-tabs.html,sucre
ACCU CHECK INSTANT TIRAS 50 U 1,"₡ 18.685,90 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/2f2b5fbc3317084-Accu-Chek-Tiras-reactivas-instant.jpg,,N/A,https://www.farmacialabomba.com/detalle-producto/ACCU-CHECK-INSTANT-TIRAS-50-U-1-3317084,labomba
CHAPSTICK NEUTRO BLISTER LABIAL SABOR YERBABUENA,"₡ 2.280,34 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6274617.jpg,,"Petrolato, Propionato de araquidilo, Copernicia cerífera cera (carnaúba), Alcohol cetílico, Lanolato de isopropilo, Miristato de isopropilo, Lanolina, Aceite mineral, Octildodecanol, Fenil Trimetricona, Sacarina, Parafina, Cera de abejas, Maltol, Mezcla de color Chapstick 043-1? (Lanolina, Laca Azul 1),  Mezcla de color Chapstick 118-224 (Lanolina, Aceite Mineral, Laca Amarilla No.5), Sabor, menta natural y artificial U_0024209.",https://www.fischelenlinea.com/detalle-producto/CHAPSTICK-NEUTRO-BLISTER-LABIAL-SABOR-YERBABUENA-6274617,fishel
,,,,,https://sucreenlinea.com/0182775-panadol-alergia-sinusitis-x-16.html,sucre
ENSURE ADVANCE FRESA 850 GR,"₡ 30.960,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/938f82107233828.png,,N/A,https://www.farmacialabomba.com/detalle-producto/ENSURE-ADVANCE-FRESA-850-GR-7233828,labomba
CHEMO ACETATO DE ALUMINIO CAJA SOBRES,"₡ 625,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/f1543c144591502.png,,ALUMINIO SUBACETATO,https://www.fischelenlinea.com/detalle-producto/CHEMO-ACETATO-DE-ALUMINIO-CAJA-SOBRES-VIA-ORAL-4591502,fishel
,,,,,https://sucreenlinea.com/0183100-panadol-multis-x-16-caplets.html,sucre
ÁCIDO FÓLICO RAVEN 1 MG TABLETAS VIA ORAL,"₡ 4.324,80 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/572e94126150115-ACIDO-FOLICO-RAV-TAB-1MG-X30.jpg,,ACIDO FOLICO,https://www.farmacialabomba.com/detalle-producto/ACIDO-FOLICO-RAVEN-1-MG-TABLETAS-VIA-ORAL-6150115,labomba
CHEMO ATENOLOL 50mg CAJA x 30 TABLETAS,"₡ 4.965,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/4f963a0d4591199.png,,ATENOLOL,https://www.fischelenlinea.com/detalle-producto/CHEMO-ATENOLOL-50MG-CAJA-X-30-TABLETAS-4591199,fishel
GOTAS PANADOL PEDIATRICAS 15 ML,"₡2,894.05",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/8/883-0183150_01_2.png,GLAXO SMITHKLINE,ACETAMINOFEN,https://sucreenlinea.com/0183150-panadol-ped-15-ml-gotas.html,sucre
TRIPLIXAM 10MG/2.5MG/10MG TABLETAS VIA ORAL,"₡ 34.694,12 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/fa67bac68770069-TRIPLIXAM-10MG-2.5MG-10MG-TABLETAS-VIA-ORAL.jpg,,AMLODIPINO BESILATO,https://www.farmacialabomba.com/detalle-producto/TRIPLIXAM-10MG-2-5MG-10MG-TABLETAS-VIA-ORAL-8770069,labomba
CHEMO COLCHICINA 0.5mg CAJA x 30 TABLETAS,"₡ 7.565,28 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/2ef1633b4591922.png,,COLCHICINA,https://www.fischelenlinea.com/detalle-producto/CHEMO-COLCHICINA-0-5MG-CAJA-X-30-TABLETAS-4591922,fishel
JARABE PANADOL PEDIATRICO 60 ML,"₡3,229.58",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/8/882-0183175_01_2.png,GLAXO SMITHKLINE,ACETAMINOFEN,https://sucreenlinea.com/0183175-panadol-ped-60-ml-jarabe.html,sucre
ISOPRINOSINE GOTAS ORAL 30 ML,"₡ 8.800,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/6021254.jpg,,METISOPRINOL,https://www.farmacialabomba.com/detalle-producto/ISOPRINOSINE-GOTAS-ORAL-30-ML-6021254,labomba
CHEMO ENALAPRIL 20mg CAJA x 30 TABLETAS,"₡ 8.564,94 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/9e7d415f4591595-.png,,ENALAPRIL,https://www.fischelenlinea.com/detalle-producto/CHEMO-ENALAPRIL-20MG-CAJA-X-30-TABLETAS-4591595,fishel
PANADOL PEDIATRICO JARABE 120 ML,"₡5,637.54",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/8/881-0183200_01_2.png,GLAXO SMITHKLINE,ACETAMINOFEN,https://sucreenlinea.com/0183200-panadol-ped-120-ml-jarabe.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/DIUM-150-MG-X-30-CAPSULAS-6431281,labomba
CHEMO ENALAPRIL 5 mg x 30 TABLETAS,"₡ 3.765,02 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/4ab8a3164592578.png,,ENALAPRIL,https://www.fischelenlinea.com/detalle-producto/CHEMO-ENALAPRIL-5-MG-X-30-TABLETAS-4592578,fishel
,,,,,https://sucreenlinea.com/0183225-panadol-ped-x-20-tabs.html,sucre
EUTIROX 125 mcg x 50 TABLETAS,"₡ 14.050,37 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/6891916.jpg,,LEVOTIROXINA,https://www.farmacialabomba.com/detalle-producto/EUTIROX-125-MCG-X-50-TABLETAS-6891916,labomba
CHEMO IVERMECTINA 6 mg x 24 TABLETAS,"₡ 27.120,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/9bc8b18bCaptura_de_pantalla_2024-12-12_155437-removebg-preview-1-.png,,IVERMECTINA,https://www.fischelenlinea.com/detalle-producto/CHEMO-IVERMECTINA-6-MG-X-24-TABLETAS-4592875,fishel
PROCTO GLYVENOL CREMA 30 G,"₡7,123.68",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/9/890-0183660_01_2.png,GLAXO SMITHKLINE,TRIBENOSIDO+LIDOCAINA,https://sucreenlinea.com/0183660-procto-glyvenol-30-grs-crema.html,sucre
PROKINETIC 25MG TABLETAS VÍA ORAL,"₡ 375,95 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99504fee6033188-Prokinetic-25mg-650x450px.jpg,,LEVOSULPIRIDE,https://www.farmacialabomba.com/detalle-producto/PROKINETIC-25MG-TABLETAS-VIA-ORAL-6033188,labomba
CHEMO LITOXA-A 250 MG CÁPSULAS VÍA ORAL,"₡ 23.647,15 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/66a9418b4593285.png,,AC.UNDECILENICO,https://www.fischelenlinea.com/detalle-producto/CHEMO-LITOXA-A-250-MG-CAPSULAS-VIA-ORAL-4593285,fishel
RELVAR ELLIPTA INHALADOR 100MCG/25MCG,"₡47,987.94",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/9/892-0183695_01_2.png,GLAXO SMITHKLINE,VILANTEROL+CORTICOSTEROIDE,https://sucreenlinea.com/0183695-relvar-ellipta-100-25-x-30-dos.html,sucre
GESTAVIT DHA,"₡ 11.220,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/b6e791318722693-GESTAVIT-DHA-CBG-CAPS-X30.jpg,,ACIDO FOLICO + HIERRO + VITAMINA B1 (TIAMINA) + VITAMINA C (ACIDO ASCORBICO) + VITAMINA E (TOCOFEROL),https://www.farmacialabomba.com/detalle-producto/GESTAVIT-DHA-8722693,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CHEMO-MAGIC-LAXANTE-17-GR-SOBRES-S4592899,fishel
ROTARIX JARABE 1.5 ML,"₡51,142.85",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0183850_ROTARIX_SUSPENSION_ORAL_X_1_DOSIS_-2_2.png,,,https://sucreenlinea.com/0183850-rotarix-suspension-oral-x-1-dosis.html,sucre
LA ROCHE POSAY CICAPLAST BAUME B5+ 40 ML,"₡ 5.459,90 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/177e74d66606809_2.jpg,,[Tribioma Prebiotic Complex] – Innovación Con Eficacia Probada Para Reequilibrar El Microbioma De La Piel Debilitada [5% Vitamina B5] – Refuerza La Proliferación De Queratinocitos [Madecassoside] – Reduce La Inflamación Y Acelera La Riepitelización,https://www.farmacialabomba.com/detalle-producto/LA-ROCHE-POSAY-CICAPLAST-BAUME-B5-40-ML-6606809,labomba
CHEMO MAGIC LAXANTE 17 GR SOBRES,"₡ 1.225,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/fe1ca2334592899-magic-lax-sobres-tama-o-2.jpg,,POLIETILENGLICOL,https://www.fischelenlinea.com/detalle-producto/CHEMO-MAGIC-LAXANTE-17-GR-SOBRES-4592899,fishel
,,,,,https://sucreenlinea.com/0183975-sal-andrews-reg-x-12-sobres.html,sucre
BELLAFACE TABLETAS VIA ORAL,"₡ 10.809,56 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/463415336434425-BELLAFACE-TAB-2MG-0.03MG-X21.jpg,,DIENOGEST + ETINILESTRADIOL,https://www.farmacialabomba.com/detalle-producto/BELLAFACE-TABLETAS-VIA-ORAL-6434425,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CHEMO-SILIMAR-200-MG-CAPSULAS-VIA-ORAL-S4591946,fishel
CREMA DENTAL SENSODYNE MENTA 113 GR,"₡4,089.49",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/9/893-0184125_01_2.png,GLAXO SMITHKLINE,GENERAL,https://sucreenlinea.com/0184125-sensodyne-crema-dental-menta-113-grs.html,sucre
LOSARAVEN 100MG TABLETAS VIA ORAL,"₡ 9.829,55 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/33eaa9c6Losaraven100mg-03.png,,LOSARTAN POTASICO,https://www.farmacialabomba.com/detalle-producto/LOSARAVEN-100MG-TABLETAS-VIA-ORAL-6154082,labomba
CHEMO SILIMAR 200 mg CÁPSULAS VÍA ORAL,"₡ 250,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/2bbdf5514591946.png,,SILIMARINA-VITAMINAS,https://www.fischelenlinea.com/detalle-producto/CHEMO-SILIMAR-200-MG-CAPSULAS-VIA-ORAL-4591946,fishel
CREMA DENTAL SENSODYNE ORIGINAL 113 GR,"₡4,601.56",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/9/894-0184175_01_2.png,GLAXO SMITHKLINE,GENERAL,https://sucreenlinea.com/0184175-sensodyne-crema-dental-113-grs.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/EUCERIN-ATOPI-CONTROL-CUIDADO-INTENSIVO-3749948,labomba
CHEMO VALACICLOVIR 500mg TABLETAS,"₡ 1.755,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/d64626bcCaptura-de-pantalla-2024-12-12-160714.png,,VALACICLOVIR,https://www.fischelenlinea.com/detalle-producto/CHEMO-VALACICLOVIR-500MG-X30-TABLETAS-4591236,fishel
,,,,,https://sucreenlinea.com/0184195-sensodyne-rapido-alivio-100-grs.html,sucre
BENICAR HCT 40MG/25MG TABLETAS VIA ORAL X28,"₡ 39.309,65 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/240cda906552724_BenicarHCT_40mg-25mg28_650x450.jpg,,HIDROCLOROTIAZIDA + OLMESARTAN,https://www.farmacialabomba.com/detalle-producto/BENICAR-HCT-40MG-25MG-TABLETAS-VIA-ORAL-X28-6552724,labomba
CIALIS 20 MG VIA ORAL X4 TABLETAS,"₡ 33.163,01 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6471000.jpg,,TADALAFILO,https://www.fischelenlinea.com/detalle-producto/CIALIS-20-MG-VIA-ORAL-X4-TABLETAS-6471000,fishel
,,,,,https://sucreenlinea.com/0184197-sensodyne-repara-prot-100-grs.html,sucre
VENTILAR 4 MG TABLETAS VÍA ORAL,"₡ 11.327,09 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99021529.jpg,,MONTELUKAST,https://www.farmacialabomba.com/detalle-producto/VENTILAR-4-MG-TABLETAS-VIA-ORAL-5407801,labomba
CIALIS 5 MG TABLETAS VIA ORAL,"₡ 72.335,20 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/71d6d1c96470024-CIALIS-TAB-5MG-X28.jpg,,TADALAFILO,https://www.fischelenlinea.com/detalle-producto/CIALIS-5-MG-TABLETAS-VIA-ORAL-6470024,fishel
,,,,,https://sucreenlinea.com/0184205-sensodyne-whitening-anti-sarro.html,sucre
ADENURIC 80 MG TABLETAS VIA ORAL,"₡ 45.514,76 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/282a0686552304_Adenuric_80mg_650x450.jpg,,FEBUXOSTAT HEMIHIDRATO,https://www.farmacialabomba.com/detalle-producto/ADENURIC-80-MG-TABLETAS-VIA-ORAL-6552304,labomba
CIALIS 5 MG TABLETAS VIA ORAL,"₡ 40.039,71 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6470112.jpg,,TADALAFILO,https://www.fischelenlinea.com/detalle-producto/CIALIS-5-MG-TABLETAS-VIA-ORAL-6470112,fishel
SERETIDE DISKUS AEROSOL 50MCG /250 MCG,"₡42,085.20",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/9/898-0184350_01_2.png,GLAXO SMITHKLINE,SALMETEROL+CORTICOSTEROIDE,https://sucreenlinea.com/0184350-seretide-dks-50-mcg-250-mcg.html,sucre
PRETERAX 2.5MG/0.625MG TABLETAS VIA ORAL,"₡ 32.799,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/35ea7eaa8770463-PRETERAX-2.5MG-0.625MG-TABLETAS-VIA-ORAL.jpg,,INDAPAMIDA + PERINDOPRIL,https://www.farmacialabomba.com/detalle-producto/PRETERAX-2-5MG-0-625MG-TABLETAS-VIA-ORAL-8770463,labomba
CIBEIN 10MG 30 TABLETAS,"₡ 17.325,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/2357c8a1CIBEIN-10.jpg,,Solifenacina 10mg,https://www.fischelenlinea.com/detalle-producto/CIBEIN-10MG-30-TABLETAS-8555115,fishel
SERETIDE DISKUS INHALADOR 500MCG,"₡46,589.52",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/8/9/899--0184375_01_2.png,GLAXO SMITHKLINE,SALMETEROL+CORTICOSTEROIDE,https://sucreenlinea.com/0184375-seretide-dks-500-mcg-60-inhalador.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/HITRIN-2-MG-TABLETAS-VIA-ORAL-3202305,labomba
CIBEIN TABLETAS 5 MG 30 UNIDADES,"₡ 10.899,72 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/e49de947CIBEIN-5.jpg,,Solifenacina 5mg,https://www.fischelenlinea.com/detalle-producto/CIBEIN-TABLETAS-5-MG-30-UNIDADES-8555092,fishel
SERETIDE INHALADOR 25MCG/125MCG,"₡39,588.24",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0184425_0001_2.png,GLAXO SMITHKLINE,SALMETEROL+CORTICOSTEROIDE,https://sucreenlinea.com/0184425-seretide-inhalador-25-125-x-120-dosis.html,sucre
CISTICRAN 120 MG TABLETAS VIA ORAL,"₡ 22.200,30 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/bdf0eea14810278.jpg,,EXTRACTO DE ARANDANO ROJO,https://www.farmacialabomba.com/detalle-producto/CISTICRAN-120-MG-TABLETAS-VIA-ORAL-4810278,labomba
CIBLEX 30 MG TABLETAS VIA ORAL,"₡ 43.680,19 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/c33f0026430734-CIBLEX-TAB-30MG-X30.jpg,,MIRTAZAPINA,https://www.fischelenlinea.com/detalle-producto/CIBLEX-30-MG-TABLETAS-VIA-ORAL-6430734,fishel
POLVO ADHESIVO COREGA 50 GR,"₡9,545.11",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1346-0184850_03_2.png,GLAXO SMITHKLINE,GENERAL,https://sucreenlinea.com/0184850-super-corega-50-grs-polvo.html,sucre
,,,,,https://www.farmacialabomba.com/detalle-producto/HITRIN-5-MG-X-14-TABLETAS-3200454,labomba
CICATRICURE CREMA ANTIARRUGAS 60 GR,"₡ 13.312,53 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/971b918c5933196.jpg,,Q Acetyl10®,https://www.fischelenlinea.com/detalle-producto/CICATRICURE-CREMA-ANTIARRUGAS-60-GR-5933196,fishel
CREMA ADHESIVA COREGA ULTRA 20 GR,"₡4,559.55",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1347-0184940_03_2.png,GLAXO SMITHKLINE,GENERAL,https://sucreenlinea.com/0184940-ultra-corega-20-grs.html,sucre
ILTUX HCT 20MG/12.5MG TABLETAS VIA ORAL,"₡ 34.405,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/57bd8cb73592736.jpg,,HIDROCLOROTIAZIDA + OLMESARTAN,https://www.farmacialabomba.com/detalle-producto/ILTUX-HCT-20MG-12-5MG-TABLETAS-VIA-ORAL-3592736,labomba
CICATRICURE GEL REGENERADOR 30 GR,"₡ 8.510,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/a72c686a5933974.jpg,,,https://www.fischelenlinea.com/detalle-producto/CICATRICURE-GEL-REGENERADOR-30-GR-5933974,fishel
CREMA ADHESIVA COREGA ULTRA 40 GR,"₡5,949.45",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1348-0184950_03_2.png,GLAXO SMITHKLINE,GENERAL,https://sucreenlinea.com/0184950-ultra-corega-40-grs-crema-dental.html,sucre
PAÑAL TENA SLIP TALL M 10 UNIDADES,"₡ 8.479,85 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/8b3bf14b9075183.jpg,,N/A,https://www.farmacialabomba.com/detalle-producto/PANAL-TENA-SLIP-TALL-M-10-UNIDADES-9075183,labomba
CICATRICURE GEL REGENERADOR 60 GR,"₡ 14.327,27 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/c386a8c85931864.jpg,,Extractos de origen natural y Q Acety 10 que promueve la generación de ácido hialurónico y colágeno,https://www.fischelenlinea.com/detalle-producto/CICATRICURE-GEL-REGENERADOR-60-GR-5931864,fishel
CREMA ADHESIVA COREGA MENTA 40 GR,"₡5,918.94",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1349-0184960_03_2.png,GLAXO SMITHKLINE,GENERAL,https://sucreenlinea.com/0184960-ultra-corega-40-grs-menta.html,sucre
VYTORIN 10/20 TABLETAS VÍA ORAL,"₡ 16.905,02 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/6930521.jpg,,EZETIMIBA,https://www.farmacialabomba.com/detalle-producto/VYTORIN-10-20-TABLETAS-VIA-ORAL-6930521,labomba
CICATRICURE GOLD LIFT CREMA DÍA 50 GR,"₡ 18.830,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/66c86de5939381.jpg,,"Fórmulada con Péptidos de Oro, Calcio y Silicio",https://www.fischelenlinea.com/detalle-producto/CICATRICURE-GOLD-LIFT-CREMA-DIA-50-GR-5939381,fishel
VARILRIX AMPOLLA 0.5 ML,"₡39,142.50",https://sucreenlinea.com/media/catalog/product/placeholder/default/empaque.jpg,,,https://sucreenlinea.com/0185050-varilrix-x-1-amp.html,sucre
JANUMET 50MG/1000MG TABLETAS VIA ORAL,"₡ 30.969,77 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/e04bf2346932232-JANUMET-TAB-50MG-1000MG-X56.jpg,,METFORMINA CLORHIDRATO + SITAGLIPTINA,https://www.farmacialabomba.com/detalle-producto/JANUMET-50MG-1000MG-TABLETAS-VIA-ORAL-6932232,labomba
CICATRICURE GOLD NOCHE 50 GR,"₡ 19.336,56 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/a1dd1b195939398.jpg,,"Fórmulada con Péptidos de Oro, Calcio y Silicio",https://www.fischelenlinea.com/detalle-producto/CICATRICURE-GOLD-NOCHE-50-GR-5939398,fishel
VENTOLIN INHALADOR 100 MCG,"₡6,654.48",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0185080_ventolin_2.png,GLAXO SMITHKLINE,SALBUTAMOL,https://sucreenlinea.com/0185080-ventolin-100-mcg-x-200-dosis.html,sucre
ATORVASTATINA CALOX 10MG 30 TABLETAS,"₡ 20.338,99 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99004469.jpg,,ATORVASTATINA,https://www.farmacialabomba.com/detalle-producto/CALOX-ATORVASTATINA-10-MG-X-30-TABLETAS-1-1-9131005,labomba
CILOSTAL 100 MG 30 TABLETAS,"₡ 27.391,58 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/6899664.jpg,,CILOSTAZOL,https://www.fischelenlinea.com/detalle-producto/CILOSTAL-100-MG-30-TABLETAS-6899664,fishel
VOLTAREN EMULGEL 50 GR,"₡10,128.60",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1353-0185112_03_2.png,GLAXO SMITHKLINE,DICLOFENACO,https://sucreenlinea.com/0185112-voltaren-50-grs-emulgel.html,sucre
LOSARAVEN 100H/25MG TABLETAS VIA ORAL,"₡ 14.579,78 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/a6446d7alosa-raven-h-01.png,,HIDROCLOROTIAZIDA,https://www.farmacialabomba.com/detalle-producto/LOSARAVEN-100H-25MG-TABLETAS-VIA-ORAL-6154037,labomba
CIPRAMIL 20 MG 14 TABLETAS,"₡ 27.682,80 i.v.a.i.",https://farmacias.fischelenlinea.com//Images/Upload/1/2/4121050.jpg,,CITALOPRAM,https://www.fischelenlinea.com/detalle-producto/CIPRAMIL-20-MG-14-TABLETAS-4121050,fishel
VOLTAREN EMULGEL 100 G,"₡16,681.08",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1354-0185120_03_2.png,GLAXO SMITHKLINE,DICLOFENACO,https://sucreenlinea.com/0185120-voltaren-100-grs-emulgel.html,sucre
CRESTOR 10 MG TABLETAS VIA ORAL,"₡ 34.879,80 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/8a4eefa95635762-CRESTOR-TAB-10MG-X30.jpg,,ROSUVASTATINA,https://www.farmacialabomba.com/detalle-producto/CRESTOR-10-MG-TABLETAS-VIA-ORAL-5635762,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CIPROFLOXACINA-MCK-500-MG-TABLETAS-VIA-ORAL-S6650867,fishel
WELLBUTRIN XL TABLETAS 150 MG,"₡53,291.94",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1356-0185175_01_2.png,GLAXO SMITHKLINE,ANFEBUTAMONA,https://sucreenlinea.com/0185175-wellbutrin-xl-150-mg-x-30-tabs.html,sucre
EUTIROX 112 MCG TABLETAS VÍA ORAL,"₡ 14.810,61 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99000109.jpg,,LEVOTIROXINA,https://www.farmacialabomba.com/detalle-producto/EUTIROX-112-MCG-TABLETAS-VIA-ORAL-6893759,labomba
CIPROFLOXACINA MCK 500 MG TABLETAS VÍA ORAL,"₡ 1.440,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/3705940f99021220.jpg,,CIPROFLOXACINO,https://www.fischelenlinea.com/detalle-producto/CIPROFLOXACINA-MCK-500-MG-TABLETAS-VIA-ORAL-6650867,fishel
